target_col,thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,instrTxt.started,startMouse.started,instructions.stopped,startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,trial.started,square.started,mouse.started,trial_counter.started,target.started,instruct.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,feedback.started,fb.started,trial_counter_2.started,feedback.stopped,fb.stopped,trial_counter_2.stopped,thanks.started,endMsg.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,Unnamed: 56,source_file,thanks.stopped,Unnamed: 46,Unnamed: 44,Unnamed: 54
white,,,,[-0.10888888888888888],[-0.11944444444444445],[1],[0],[0],[2.161464899996645],['target'],0.0,1.0,1.0,0.0,8.660960099994554,,,,,,,,,,,8.54677829999855,8.660960099994554,0.084513900001184,8.660960099994554,8.660960099994554,8.660960099994554,10.791677499997604,,,,,,,,10.79259369999636,10.81395699999848,10.81395699999848,11.795309000000998,,,,,5.0,1.0,2026-02-04_11h27.03.306,visual_search,,2024.1.5,,2026-02-04 11h27.34.948864 +0530,,5_visual_search_2026-02-04_11h27.03.306.csv,,,,
red,,,,[-0.0811111111111111],[-0.15444444444444444],[1],[0],[0],[1.9300338000030024],['target'],0.0,2.0,2.0,2.0,11.960049000001163,,,,,,,,,,,11.79623079999874,11.960049000001163,0.1246815000049537,11.960049000001163,11.960049000001163,11.960049000001163,13.847946499998216,,,,,,,,13.84888030000002,13.871325599997364,13.871325599997364,14.861713699996471,,,,,5.0,1.0,2026-02-04_11h27.03.306,visual_search,,2024.1.5,,2026-02-04 11h27.34.948864 +0530,,5_visual_search_2026-02-04_11h27.03.306.csv,,,,
white,,,,[-0.06222222222222222],[-0.011111111111111112],[1],[0],[0],[1.6398207999955048],['target'],1.0,0.0,3.0,0.0,14.977484600000023,,,,,,,,,,,14.862524199998006,14.977484600000023,0.098237500002142,14.977484600000023,14.977484600000023,14.977484600000023,16.58774750000157,,,,,,,,16.588596499997948,16.606002499996976,16.606002499996976,17.594684299998335,,,,,5.0,1.0,2026-02-04_11h27.03.306,visual_search,,2024.1.5,,2026-02-04 11h27.34.948864 +0530,,5_visual_search_2026-02-04_11h27.03.306.csv,,,,
white,,,,[-0.17777777777777778],[0.13666666666666666],[1],[0],[0],[1.3097037999978056],['target'],1.0,1.0,4.0,1.0,17.732256899995264,,,,,,,,,,,17.595719500000996,17.732256899995264,0.0973012000031303,17.732256899995264,17.732256899995264,17.732256899995264,18.996430899998813,,,,,,,,18.997510000001057,19.018277499999385,19.018277499999385,20.010747399996035,,,,,5.0,1.0,2026-02-04_11h27.03.306,visual_search,,2024.1.5,,2026-02-04 11h27.34.948864 +0530,,5_visual_search_2026-02-04_11h27.03.306.csv,,,,
red,,,,[-0.0961111111111111],[-0.12833333333333333],[1],[0],[0],[1.1849289999954635],['target'],1.0,2.0,5.0,2.0,20.13853620000009,,,,,,,,,,,20.01144669999485,20.13853620000009,0.0968366000015521,20.13853620000009,20.13853620000009,20.13853620000009,21.27998849999858,,,,,,,,21.28083979999792,21.300606699995114,21.300606699995114,22.294342499997583,,,,,5.0,1.0,2026-02-04_11h27.03.306,visual_search,,2024.1.5,,2026-02-04 11h27.34.948864 +0530,,5_visual_search_2026-02-04_11h27.03.306.csv,,,,
white,,,,[-0.15388888888888888],[0.15],[1],[0],[0],[1.4920573000053992],['target'],2.0,0.0,6.0,1.0,22.438279299996797,,,,,,,,,,,22.295298699995328,22.438279299996797,0.1172772999998414,22.438279299996797,22.438279299996797,22.438279299996797,23.891002199998184,,,,,,,,23.891957699997874,23.913921799998207,23.913921799998207,24.893115200000462,,,,,5.0,1.0,2026-02-04_11h27.03.306,visual_search,,2024.1.5,,2026-02-04 11h27.34.948864 +0530,,5_visual_search_2026-02-04_11h27.03.306.csv,,,,
white,,,,[0.23722222222222222],[0.021666666666666667],[1],[0],[0],[1.4526542000021436],['target'],2.0,1.0,7.0,0.0,25.032335700001568,,,,,,,,,,,24.8937791999997,25.032335700001568,0.0935625999991316,25.032335700001568,25.032335700001568,25.032335700001568,26.438902699999744,,,,,,,,26.439765700000866,26.46042060000036,26.46042060000036,27.44316009999602,,,,,5.0,1.0,2026-02-04_11h27.03.306,visual_search,,2024.1.5,,2026-02-04 11h27.34.948864 +0530,,5_visual_search_2026-02-04_11h27.03.306.csv,,,,
red,,,,[-0.051666666666666666],[0.13055555555555556],[1],[0],[0],[1.5086387999981525],['target'],2.0,2.0,8.0,2.0,27.56935939999676,,,,,,,,,,,27.44400609999866,27.56935939999676,0.0926713000008021,27.56935939999676,27.56935939999676,27.56935939999676,29.041856499999994,,,,,,,,29.042740699995196,29.063993999996452,29.063993999996452,30.059745799997472,,,,,5.0,1.0,2026-02-04_11h27.03.306,visual_search,,2024.1.5,,2026-02-04 11h27.34.948864 +0530,,5_visual_search_2026-02-04_11h27.03.306.csv,,,,
white,,,,[-0.007222222222222222],[0.04722222222222222],[1],[0],[0],[1.0346026999977767],['target'],3.0,0.0,9.0,0.0,30.182766699996137,,,,,,,,,,,30.06051949999528,30.182766699996137,0.1007768000054056,30.182766699996137,30.182766699996137,30.182766699996137,31.17876999999862,,,,,,,,31.17968370000017,31.20999849999498,31.20999849999498,32.19228730000032,,,,,5.0,1.0,2026-02-04_11h27.03.306,visual_search,,2024.1.5,,2026-02-04 11h27.34.948864 +0530,,5_visual_search_2026-02-04_11h27.03.306.csv,,,,
red,,,,[-0.2511111111111111],[-0.12],[1],[0],[0],[1.6472219999996014],['target'],3.0,1.0,10.0,2.0,32.32539269999688,,,,,,,,,,,32.19324809999671,32.32539269999688,0.1049775999999838,32.32539269999688,32.32539269999688,32.32539269999688,33.93279089999851,,,,,,,,33.93368969999574,33.95376559999568,33.95376559999568,34.94193349999841,,,,,5.0,1.0,2026-02-04_11h27.03.306,visual_search,,2024.1.5,,2026-02-04 11h27.34.948864 +0530,,5_visual_search_2026-02-04_11h27.03.306.csv,,,,
white,,,,[-0.17666666666666667],[0.19111111111111112],[1],[0],[0],[1.6737241000009817],['target'],3.0,2.0,11.0,1.0,35.071995899998,,,,,,,,,,,34.942742799998086,35.071995899998,0.0957339000015053,35.071995899998,35.071995899998,35.071995899998,36.70382009999594,,,,,,,,36.70469569999841,36.72449469999992,36.72449469999992,37.709454600000754,,,,,5.0,1.0,2026-02-04_11h27.03.306,visual_search,,2024.1.5,,2026-02-04 11h27.34.948864 +0530,,5_visual_search_2026-02-04_11h27.03.306.csv,,,,
white,,,,[-0.23277777777777778],[0.18166666666666667],[1],[0],[0],[1.6248838000028627],['target'],4.0,0.0,12.0,1.0,37.84902739999961,,,,,,,,,,,37.71031679999578,37.84902739999961,0.0873942999969585,37.84902739999961,37.84902739999961,37.84902739999961,39.41766819999612,,,,,,,,39.4185851000002,39.43983630000002,39.43983630000002,40.4249789999958,,,,,5.0,1.0,2026-02-04_11h27.03.306,visual_search,,2024.1.5,,2026-02-04 11h27.34.948864 +0530,,5_visual_search_2026-02-04_11h27.03.306.csv,,,,
red,,,,[-0.08],[0.18666666666666668],[1],[0],[0],[1.300118899998779],['target'],4.0,1.0,13.0,2.0,40.5504809999984,,,,,,,,,,,40.42591579999862,40.5504809999984,0.0918650000021443,40.5504809999984,40.5504809999984,40.5504809999984,41.81123859999934,,,,,,,,41.81215939999674,41.83990239999548,41.83990239999548,42.824034199999005,,,,,5.0,1.0,2026-02-04_11h27.03.306,visual_search,,2024.1.5,,2026-02-04 11h27.34.948864 +0530,,5_visual_search_2026-02-04_11h27.03.306.csv,,,,
white,,,,[0.1338888888888889],[0.12277777777777778],[1],[0],[0],[1.2827780000006896],['target'],4.0,2.0,14.0,0.0,42.94927209999878,,,,,,,,,,,42.82494929999666,42.94927209999878,0.0953362000000197,42.94927209999878,42.94927209999878,42.94927209999878,44.19107029999577,,,,,,,,44.1924388999978,44.22014639999543,44.22014639999543,45.20761279999715,,,,,5.0,1.0,2026-02-04_11h27.03.306,visual_search,,2024.1.5,,2026-02-04 11h27.34.948864 +0530,,5_visual_search_2026-02-04_11h27.03.306.csv,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.20783939999819,45.22540369999479,5.0,1.0,2026-02-04_11h27.03.306,visual_search,,2024.1.5,,2026-02-04 11h27.34.948864 +0530,,5_visual_search_2026-02-04_11h27.03.306.csv,55.2061040999979,,,
,,,,,,,,,,,,,,,,,0.0084714000040548,0.0165168000021367,0.0078311000033863,3.7688446000029217,-0.1394444444444444,0.0266666666666666,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,2026-02-04_11h30.24.464,visual_search,,2024.1.5,,2026-02-04 11h30.43.272664 +0530,,6_visual_search_2026-02-04_11h30.24.464.csv,,,,
white,,,,[0.06666666666666667],[-0.09333333333333334],[1],[0],[0],[2.661611700001231],['target'],0.0,0.0,0.0,1.0,3.91998859999876,,,,,,,,,,,3.78808890000073,3.91998859999876,0.1182637000019894,3.91998859999876,3.91998859999876,3.91998859999876,6.549812100005511,,,,,,,,6.551279999999679,6.578110100002959,6.578110100002959,7.560850000001665,,,,,6.0,1.0,2026-02-04_11h30.24.464,visual_search,,2024.1.5,,2026-02-04 11h30.43.272664 +0530,,6_visual_search_2026-02-04_11h30.24.464.csv,,,,
red,,,,[0.18388888888888888],[-0.013333333333333334],[1],[0],[0],[1.4777587999997195],['target'],0.0,1.0,1.0,2.0,7.679617000001599,,,,,,,,,,,7.561576400003105,7.679617000001599,0.0950274999995599,7.679617000001599,7.679617000001599,7.679617000001599,9.124778900004458,,,,,,,,9.125725000005332,9.148540000001958,9.148540000001958,10.127557700005127,,,,,6.0,1.0,2026-02-04_11h30.24.464,visual_search,,2024.1.5,,2026-02-04 11h30.43.272664 +0530,,6_visual_search_2026-02-04_11h30.24.464.csv,,,,
white,,,,[0.23055555555555557],[-0.095],[1],[0],[0],[1.455418199999258],['target'],0.0,2.0,2.0,0.0,10.285070199999607,,,,,,,,,,,10.128578700001526,10.285070199999607,0.1188567000062903,10.285070199999607,10.285070199999607,10.285070199999607,11.700769200004288,,,,,,,,11.70167620000575,11.720199300005332,11.720199300005332,12.709954800004198,,,,,6.0,1.0,2026-02-04_11h30.24.464,visual_search,,2024.1.5,,2026-02-04 11h30.43.272664 +0530,,6_visual_search_2026-02-04_11h30.24.464.csv,,,,
red,,,,[-0.06444444444444444],[-0.06055555555555556],[1],[0],[0],[1.073458999999275],['target'],1.0,0.0,3.0,2.0,12.830399000005857,,,,,,,,,,,12.710986199999752,12.830399000005857,0.0984304000012343,12.830399000005857,12.830399000005857,12.830399000005857,13.874210800000585,,,,,,,,13.875203100004,13.894059400001424,13.894059400001424,14.876925900003698,,,,,6.0,1.0,2026-02-04_11h30.24.464,visual_search,,2024.1.5,,2026-02-04 11h30.43.272664 +0530,,6_visual_search_2026-02-04_11h30.24.464.csv,,,,
white,,,,[0.07333333333333333],[-0.04833333333333333],[1],[0],[0],[1.4831892000001972],['target'],1.0,1.0,4.0,0.0,14.993318600005296,,,,,,,,,,,14.877977600001032,14.993318600005296,0.0865110000013373,14.993318600005296,14.993318600005296,14.993318600005296,16.445984900004987,,,,,,,,16.44696169999952,16.47031060000154,16.47031060000154,17.45960620000551,,,,,6.0,1.0,2026-02-04_11h30.24.464,visual_search,,2024.1.5,,2026-02-04 11h30.43.272664 +0530,,6_visual_search_2026-02-04_11h30.24.464.csv,,,,
white,,,,[-0.017777777777777778],[0.09666666666666666],[1],[0],[0],[1.7474118000027374],['target'],1.0,2.0,5.0,1.0,17.574123999998847,,,,,,,,,,,17.46042960000341,17.574123999998847,0.0955829000013182,17.574123999998847,17.574123999998847,17.574123999998847,19.29095729999972,,,,,,,,19.291815200005654,19.3087669000015,19.3087669000015,20.29261119999865,,,,,6.0,1.0,2026-02-04_11h30.24.464,visual_search,,2024.1.5,,2026-02-04 11h30.43.272664 +0530,,6_visual_search_2026-02-04_11h30.24.464.csv,,,,
white,,,,[0.17833333333333334],[-0.11444444444444445],[1],[0],[0],[2.5111178000006475],['target'],2.0,0.0,6.0,0.0,20.41230720000021,,,,,,,,,,,20.29337980000128,20.41230720000021,0.0875214000043342,20.41230720000021,20.41230720000021,20.41230720000021,22.89114430000336,,,,,,,,22.89205470000161,22.910994400001076,22.910994400001076,23.90822350000235,,,,,6.0,1.0,2026-02-04_11h30.24.464,visual_search,,2024.1.5,,2026-02-04 11h30.43.272664 +0530,,6_visual_search_2026-02-04_11h30.24.464.csv,,,,
white,,,,[-0.075],[0.09777777777777778],[1],[0],[0],[1.2480512000038289],['target'],2.0,1.0,7.0,1.0,24.027937999999267,,,,,,,,,,,23.908910099999048,24.027937999999267,0.1095525000055204,24.027937999999267,24.027937999999267,24.027937999999267,25.250361300000804,,,,,,,,25.251203100000566,25.26980960000219,25.26980960000219,26.25814779999928,,,,,6.0,1.0,2026-02-04_11h30.24.464,visual_search,,2024.1.5,,2026-02-04 11h30.43.272664 +0530,,6_visual_search_2026-02-04_11h30.24.464.csv,,,,
red,,,,[0.1511111111111111],[0.215],[1],[0],[0],[1.240300000004936],['target'],2.0,2.0,8.0,2.0,26.41982840000128,,,,,,,,,,,26.2590440999993,26.41982840000128,0.1180075000011129,26.41982840000128,26.41982840000128,26.41982840000128,27.610243800001623,,,,,,,,27.611154000005627,27.630414300001576,27.630414300001576,28.62467100000504,,,,,6.0,1.0,2026-02-04_11h30.24.464,visual_search,,2024.1.5,,2026-02-04 11h30.43.272664 +0530,,6_visual_search_2026-02-04_11h30.24.464.csv,,,,
white,,,,[-0.1288888888888889],[-0.20444444444444446],[1],[0],[0],[1.7281326000011177],['target'],3.0,0.0,9.0,1.0,28.755882700002985,,,,,,,,,,,28.625342800005456,28.755882700002985,0.1020217000041157,28.755882700002985,28.755882700002985,28.755882700002985,30.44196340000053,,,,,,,,30.442872100000383,30.463193399999,30.463193399999,31.45735280000372,,,,,6.0,1.0,2026-02-04_11h30.24.464,visual_search,,2024.1.5,,2026-02-04 11h30.43.272664 +0530,,6_visual_search_2026-02-04_11h30.24.464.csv,,,,
white,,,,[-0.085],[-0.22777777777777777],[1],[0],[0],[1.2519714000009117],['target'],3.0,1.0,10.0,0.0,31.582427900000766,,,,,,,,,,,31.458225200003653,31.582427900000766,0.103591500002949,31.582427900000766,31.582427900000766,31.582427900000766,32.79934350000258,,,,,,,,32.80130470000586,32.82785460000014,32.82785460000014,33.80701950000366,,,,,6.0,1.0,2026-02-04_11h30.24.464,visual_search,,2024.1.5,,2026-02-04 11h30.43.272664 +0530,,6_visual_search_2026-02-04_11h30.24.464.csv,,,,
red,,,,[0.17277777777777778],[0.08944444444444444],[1],[0],[0],[2.1265445000026375],['target'],3.0,2.0,11.0,2.0,33.92815960000007,,,,,,,,,,,33.807727600004,33.92815960000007,0.0944200000012642,33.92815960000007,33.92815960000007,33.92815960000007,36.02296810000553,,,,,,,,36.02387309999904,36.04307740000513,36.04307740000513,37.04001480000443,,,,,6.0,1.0,2026-02-04_11h30.24.464,visual_search,,2024.1.5,,2026-02-04 11h30.43.272664 +0530,,6_visual_search_2026-02-04_11h30.24.464.csv,,,,
white,,,,[0.21055555555555555],[0.05388888888888889],[1],[0],[0],[1.4486308000050485],['target'],4.0,0.0,12.0,0.0,37.1567703000037,,,,,,,,,,,37.0405236000006,37.1567703000037,0.1020456000042031,37.1567703000037,37.1567703000037,37.1567703000037,38.5752408000044,,,,,,,,38.576074500000686,38.595885100003215,38.595885100003215,39.58954630000517,,,,,6.0,1.0,2026-02-04_11h30.24.464,visual_search,,2024.1.5,,2026-02-04 11h30.43.272664 +0530,,6_visual_search_2026-02-04_11h30.24.464.csv,,,,
white,,,,[-0.15333333333333332],[-0.21166666666666667],[1],[0],[0],[1.3892369000022882],['target'],4.0,1.0,13.0,1.0,39.70955690000119,,,,,,,,,,,39.590049099999305,39.70955690000119,0.0986081000010017,39.70955690000119,39.70955690000119,39.70955690000119,41.06470410000475,,,,,,,,41.06554470000265,41.085245599999325,41.085245599999325,42.073156200000085,,,,,6.0,1.0,2026-02-04_11h30.24.464,visual_search,,2024.1.5,,2026-02-04 11h30.43.272664 +0530,,6_visual_search_2026-02-04_11h30.24.464.csv,,,,
red,,,,[0.018333333333333333],[0.14166666666666666],[1],[0],[0],[1.188502700002573],['target'],4.0,2.0,14.0,2.0,42.190996000004816,,,,,,,,,,,42.074043400003575,42.190996000004816,0.0920581999962451,42.190996000004816,42.190996000004816,42.190996000004816,43.3468714000046,,,,,,,,43.34774499999912,43.366239800001495,43.366239800001495,44.35554889999912,,,,,6.0,1.0,2026-02-04_11h30.24.464,visual_search,,2024.1.5,,2026-02-04 11h30.43.272664 +0530,,6_visual_search_2026-02-04_11h30.24.464.csv,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.355696300001,44.37465109999903,6.0,1.0,2026-02-04_11h30.24.464,visual_search,,2024.1.5,,2026-02-04 11h30.43.272664 +0530,,6_visual_search_2026-02-04_11h30.24.464.csv,54.353994100005366,,,
,,,,,,,,,,,,,,,,,0.0034252999998898,0.0086039999998774,0.0030722999999852,7.768778899999916,0.0922222222222222,-0.0433333333333333,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,2026-02-04_08h51.36.696,visual_search,,2025.2.4,60.06121438970439,2026-02-04 08h51.37.229560 +0530,,7_visual_search_2026-02-04_08h51.04.289.csv,,,,
red,0.0,0.0,0.0,[0.23666666666666666],[0.0044444444444444444],[1],[0],[0],[1.7589873999997963],"['target', 'target']",0.0,0.0,0.0,2.0,7.891544999999951,,,,,,,,,,,7.877694600000041,7.891544999999951,0.1087348000000929,7.891544999999951,7.891544999999951,7.891544999999951,9.637823499999968,[0.23666666666666666],[0.0044444444444444444],[1],[0],[0],[1.7589873999997963],"['target', 'target']",9.656153299999914,9.660584299999982,9.660584299999982,10.650188999999957,,,,,7.0,1.0,2026-02-04_08h51.36.696,visual_search,,2025.2.4,60.06121438970439,2026-02-04 08h51.37.229560 +0530,,7_visual_search_2026-02-04_08h51.04.289.csv,,,,
white,1.0,1.0,0.0,[0.09444444444444444],[0.135],[1],[0],[0],[2.4941069000001335],"['target', 'target']",0.0,1.0,1.0,1.0,10.70219320000001,,,,,,,,,,,10.6904391999999,10.70219320000001,0.0523339000001215,10.70219320000001,10.70219320000001,10.70219320000001,13.185670299999856,[0.09444444444444444],[0.135],[1],[0],[0],[2.4941069000001335],"['target', 'target']",13.204176499999903,13.208515699999907,13.208515699999907,14.201524899999868,,,,,7.0,1.0,2026-02-04_08h51.36.696,visual_search,,2025.2.4,60.06121438970439,2026-02-04 08h51.37.229560 +0530,,7_visual_search_2026-02-04_08h51.04.289.csv,,,,
white,2.0,2.0,0.0,[0.15722222222222224],[0.010555555555555556],[1],[0],[0],[1.3288815999999315],"['target', 'target']",0.0,2.0,2.0,0.0,14.25731010000004,,,,,,,,,,,14.240076799999995,14.25731010000004,0.0540475000000242,14.25731010000004,14.25731010000004,14.25731010000004,15.570878499999935,[0.15722222222222224],[0.010555555555555556],[1],[0],[0],[1.3288815999999315],"['target', 'target']",15.584504700000023,15.5892202,15.5892202,16.58595799999989,,,,,7.0,1.0,2026-02-04_08h51.36.696,visual_search,,2025.2.4,60.06121438970439,2026-02-04 08h51.37.229560 +0530,,7_visual_search_2026-02-04_08h51.04.289.csv,,,,
white,3.0,0.0,1.0,[0.1322222222222222],[-0.04777777777777778],[1],[0],[0],[1.440202999999883],"['target', 'target']",1.0,0.0,3.0,1.0,16.643577299999833,,,,,,,,,,,16.63032219999991,16.643577299999833,0.0592030999998769,16.643577299999833,16.643577299999833,16.643577299999833,18.07141899999988,[0.1322222222222222],[-0.04777777777777778],[1],[0],[0],[1.440202999999883],"['target', 'target']",18.08100569999988,18.087166399999887,18.087166399999887,19.08645690000003,,,,,7.0,1.0,2026-02-04_08h51.36.696,visual_search,,2025.2.4,60.06121438970439,2026-02-04 08h51.37.229560 +0530,,7_visual_search_2026-02-04_08h51.04.289.csv,,,,
red,4.0,1.0,1.0,[-0.08333333333333333],[-0.07],[1],[0],[0],[1.270981699999993],"['target', 'target']",1.0,1.0,4.0,2.0,19.147639600000048,,,,,,,,,,,19.135286499999893,19.147639600000048,0.0636424000001625,19.147639600000048,19.147639600000048,19.147639600000048,20.407385199999908,[-0.08333333333333333],[-0.07],[1],[0],[0],[1.270981699999993],"['target', 'target']",20.416497400000026,20.42262929999993,20.42262929999993,21.41983129999994,,,,,7.0,1.0,2026-02-04_08h51.36.696,visual_search,,2025.2.4,60.06121438970439,2026-02-04 08h51.37.229560 +0530,,7_visual_search_2026-02-04_08h51.04.289.csv,,,,
white,5.0,2.0,1.0,[0.18166666666666667],[0.15833333333333333],[1],[0],[0],[1.4202788000000055],"['target', 'target']",1.0,2.0,5.0,0.0,21.483154600000034,,,,,,,,,,,21.47072479999997,21.483154600000034,0.0630811000000903,21.483154600000034,21.483154600000034,21.483154600000034,22.892352800000022,[0.18166666666666667],[0.15833333333333333],[1],[0],[0],[1.4202788000000055],"['target', 'target']",22.90254989999994,22.908353599999828,22.908353599999828,23.904709799999864,,,,,7.0,1.0,2026-02-04_08h51.36.696,visual_search,,2025.2.4,60.06121438970439,2026-02-04 08h51.37.229560 +0530,,7_visual_search_2026-02-04_08h51.04.289.csv,,,,
red,6.0,0.0,2.0,[-0.03833333333333333],[0.2238888888888889],[1],[0],[0],[1.2317724999998063],"['target', 'target']",2.0,0.0,6.0,2.0,23.97519309999984,,,,,,,,,,,23.959549499999863,23.97519309999984,0.0668104999999741,23.97519309999984,23.97519309999984,23.97519309999984,25.19210720000001,[-0.03833333333333333],[0.2238888888888889],[1],[0],[0],[1.2317724999998063],"['target', 'target']",25.20471039999984,25.21168160000002,25.21168160000002,26.205116999999973,,,,,7.0,1.0,2026-02-04_08h51.36.696,visual_search,,2025.2.4,60.06121438970439,2026-02-04 08h51.37.229560 +0530,,7_visual_search_2026-02-04_08h51.04.289.csv,,,,
white,7.0,1.0,2.0,[0.18611111111111112],[0.04055555555555555],[1],[0],[0],[1.4139290000000528],"['target', 'target']",2.0,1.0,7.0,1.0,26.27228429999991,,,,,,,,,,,26.258972099999937,26.27228429999991,0.0666213000001789,26.27228429999991,26.27228429999991,26.27228429999991,27.67373369999996,[0.18611111111111112],[0.04055555555555555],[1],[0],[0],[1.4139290000000528],"['target', 'target']",27.68033539999988,27.68802099999993,27.68802099999993,28.674240999999935,28.74078439999994,28.74078439999994,,,7.0,1.0,2026-02-04_08h51.36.696,visual_search,,2025.2.4,60.06121438970439,2026-02-04 08h51.37.229560 +0530,,7_visual_search_2026-02-04_08h51.04.289.csv,,,,
white,8.0,2.0,2.0,[0.10388888888888889],[0.027777777777777776],[1],[0],[0],[1.5828758000000107],"['target', 'target']",2.0,2.0,8.0,0.0,28.74078439999994,,,,,,,,,,,28.727202799999983,28.74078439999994,0.0532347000000754,28.74078439999994,28.74078439999994,28.74078439999994,30.310996899999964,[0.10388888888888889],[0.027777777777777776],[1],[0],[0],[1.5828758000000107],"['target', 'target']",30.31918059999998,30.324934299999995,30.324934299999995,31.32371330000001,,,,,7.0,1.0,2026-02-04_08h51.36.696,visual_search,,2025.2.4,60.06121438970439,2026-02-04 08h51.37.229560 +0530,,7_visual_search_2026-02-04_08h51.04.289.csv,,,,
white,9.0,0.0,3.0,[0.19777777777777777],[0.06333333333333334],[1],[0],[0],[1.211871500000143],"['target', 'target']",3.0,0.0,9.0,0.0,31.37881440000001,,,,,,,,,,,31.364788299999876,31.37881440000001,0.0535757000000103,31.37881440000001,31.37881440000001,31.37881440000001,32.57798490000005,[0.19777777777777777],[0.06333333333333334],[1],[0],[0],[1.211871500000143],"['target', 'target']",32.5871666999999,32.59416280000005,32.59416280000005,33.59069619999991,,,,,7.0,1.0,2026-02-04_08h51.36.696,visual_search,,2025.2.4,60.06121438970439,2026-02-04 08h51.37.229560 +0530,,7_visual_search_2026-02-04_08h51.04.289.csv,,,,
red,10.0,1.0,3.0,[0.14055555555555554],[0.2338888888888889],[1],[0],[0],[1.2707233999999517],"['target', 'target']",3.0,1.0,10.0,2.0,33.63741600000003,,,,,,,,,,,33.625508899999886,33.63741600000003,0.0471297999999933,33.63741600000003,33.63741600000003,33.63741600000003,34.89726079999991,[0.14055555555555554],[0.2338888888888889],[1],[0],[0],[1.2707233999999517],"['target', 'target']",34.90795519999983,34.91533249999998,34.91533249999998,35.908442899999955,,,,,7.0,1.0,2026-02-04_08h51.36.696,visual_search,,2025.2.4,60.06121438970439,2026-02-04 08h51.37.229560 +0530,,7_visual_search_2026-02-04_08h51.04.289.csv,,,,
white,11.0,2.0,3.0,[0.12611111111111112],[0.07166666666666667],[1],[0],[0],[2.200963399999864],"['target', 'target']",3.0,2.0,11.0,1.0,35.97256049999987,,,,,,,,,,,35.95988699999998,35.97256049999987,0.0623912999999447,35.97256049999987,35.97256049999987,35.97256049999987,38.16284199999996,[0.12611111111111112],[0.07166666666666667],[1],[0],[0],[2.200963399999864],"['target', 'target']",38.17223339999987,38.17896010000004,38.17896010000004,39.176079399999935,,,,,7.0,1.0,2026-02-04_08h51.36.696,visual_search,,2025.2.4,60.06121438970439,2026-02-04 08h51.37.229560 +0530,,7_visual_search_2026-02-04_08h51.04.289.csv,,,,
white,12.0,0.0,4.0,[0.12],[-0.018333333333333333],[1],[0],[0],[1.4284585000000334],"['target', 'target']",4.0,0.0,12.0,1.0,39.23145520000003,,,,,,,,,,,39.21790069999997,39.23145520000003,0.0547053000000232,39.23145520000003,39.23145520000003,39.23145520000003,40.6477562,[0.12],[-0.018333333333333333],[1],[0],[0],[1.4284585000000334],"['target', 'target']",40.65796660000001,40.664727500000026,40.664727500000026,41.65942619999987,,,,,7.0,1.0,2026-02-04_08h51.36.696,visual_search,,2025.2.4,60.06121438970439,2026-02-04 08h51.37.229560 +0530,,7_visual_search_2026-02-04_08h51.04.289.csv,,,,
red,13.0,1.0,4.0,[0.10166666666666667],[-0.16444444444444445],[1],[0],[0],[1.2630728000001454],"['target', 'target']",4.0,1.0,13.0,2.0,41.71017439999992,,,,,,,,,,,41.69796309999992,41.71017439999992,0.0499127000000498,41.71017439999992,41.71017439999992,41.71017439999992,42.962207199999966,[0.10166666666666667],[-0.16444444444444445],[1],[0],[0],[1.2630728000001454],"['target', 'target']",42.9705555999999,42.97630890000005,42.97630890000005,43.96168699999998,44.01507749999996,44.01507749999996,,,7.0,1.0,2026-02-04_08h51.36.696,visual_search,,2025.2.4,60.06121438970439,2026-02-04 08h51.37.229560 +0530,,7_visual_search_2026-02-04_08h51.04.289.csv,,,,
white,14.0,2.0,4.0,[0.12222222222222222],[0.13777777777777778],[1],[0],[0],[1.344446600000083],"['target', 'target']",4.0,2.0,14.0,0.0,44.01507749999996,,,,,,,,,,,44.00136459999999,44.01507749999996,0.0388783999999304,44.01507749999996,44.01507749999996,44.01507749999996,45.34687710000003,[0.12222222222222222],[0.13777777777777778],[1],[0],[0],[1.344446600000083],"['target', 'target']",45.35841430000005,45.36399099999994,45.36399099999994,46.36168120000002,,,,,7.0,1.0,2026-02-04_08h51.36.696,visual_search,,2025.2.4,60.06121438970439,2026-02-04 08h51.37.229560 +0530,,7_visual_search_2026-02-04_08h51.04.289.csv,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.36798849999991,46.3780319,,,,,,,,,,7_visual_search_2026-02-04_08h51.04.289.csv,,,,
