PlayerID,Timestamp,GameMode,Level,FinalScore,Completed,SuccessRate(%),HitRate(%),FalseAlarms,InitialResponseTime(ms),AvgInterTargetTime(ms),"HitPositions(x,y)",ParticipantID,TargetLoad,Modality,target_col,thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,instrTxt.started,startMouse.started,instructions.stopped,startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,trial.started,square.started,mouse.started,trial_counter.started,target.started,instruct.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,feedback.started,fb.started,trial_counter_2.started,feedback.stopped,fb.stopped,trial_counter_2.stopped,thanks.started,endMsg.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,Unnamed: 56,thanks.stopped,Unnamed: 46,Unnamed: 44,Unnamed: 54,click_times,Unnamed: 45
,,,,,,,,,,,,9,Single,Lab,,,,,,,,,,,,,,,,,,0.0032436000001325,0.008726999999908,0.0029851999997845,7.578823700000157,-0.0577777777777777,-0.0505555555555555,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,2026-02-04_09h11.21.582,visual_search,,2025.2.4,60.14006621426277,2026-02-04 09h11.21.676968 +0530,,,,,,,
,,,,,,,,,,,,9,Single,Lab,red,0.0,0.0,0.0,[-0.14777777777777779],[0.11555555555555555],[1],[0],[0],[1.0655574999996134],"['target', 'target']",0.0,0.0,0.0,2.0,7.641944800000147,,,,,,,,,,,7.628555100000085,7.641944800000147,0.0494730000000345,7.641944800000147,7.641944800000147,7.641944800000147,8.695082900000216,[-0.14777777777777779],[0.11555555555555555],[1],[0],[0],[1.0655574999996134],"['target', 'target']",8.71348530000023,8.719282600000042,8.719282600000042,9.706782100000057,,,,,9.0,1.0,2026-02-04_09h11.21.582,visual_search,,2025.2.4,60.14006621426277,2026-02-04 09h11.21.676968 +0530,,,,,,,
,,,,,,,,,,,,9,Single,Lab,white,1.0,1.0,0.0,[0.215],[0.12055555555555555],[1],[0],[0],[1.8496193000000858],"['target', 'target']",0.0,1.0,1.0,1.0,9.756517599999825,,,,,,,,,,,9.743770300000053,9.756517599999825,0.0483219000002463,9.756517599999825,9.756517599999825,9.756517599999825,11.5944942000001,[0.215],[0.12055555555555555],[1],[0],[0],[1.8496193000000858],"['target', 'target']",11.607702700000118,11.612263999999868,11.612263999999868,12.607757799999945,,,,,9.0,1.0,2026-02-04_09h11.21.582,visual_search,,2025.2.4,60.14006621426277,2026-02-04 09h11.21.676968 +0530,,,,,,,
,,,,,,,,,,,,9,Single,Lab,white,2.0,2.0,0.0,[0.08833333333333333],[0.014444444444444444],[1],[0],[0],[1.4014225000000806],"['target', 'target']",0.0,2.0,2.0,0.0,12.658814899999925,,,,,,,,,,,12.64638530000002,12.658814899999925,0.0514434000001529,12.658814899999925,12.658814899999925,12.658814899999925,14.049032700000224,[0.08833333333333333],[0.014444444444444444],[1],[0],[0],[1.4014225000000806],"['target', 'target']",14.058700699999918,14.06455619999997,14.06455619999997,15.058843499999966,,,,,9.0,1.0,2026-02-04_09h11.21.582,visual_search,,2025.2.4,60.14006621426277,2026-02-04 09h11.21.676968 +0530,,,,,,,
,,,,,,,,,,,,9,Single,Lab,white,3.0,0.0,1.0,[-0.13277777777777777],[-0.0016666666666666668],[1],[0],[0],[1.447645900000225],"['target', 'target']",1.0,0.0,3.0,1.0,15.109626200000092,,,,,,,,,,,15.098011099999894,15.109626200000092,0.0487129000002823,15.109626200000092,15.109626200000092,15.109626200000092,16.546905100000004,[-0.13277777777777777],[-0.0016666666666666668],[1],[0],[0],[1.447645900000225],"['target', 'target']",16.559145900000203,16.565032399999836,16.565032399999836,17.559787900000174,,,,,9.0,1.0,2026-02-04_09h11.21.582,visual_search,,2025.2.4,60.14006621426277,2026-02-04 09h11.21.676968 +0530,,,,,,,
,,,,,,,,,,,,9,Single,Lab,white,4.0,1.0,1.0,[-0.03388888888888889],[-0.07666666666666666],[1],[0],[0],[1.1159701999999925],"['target', 'target']",1.0,1.0,4.0,0.0,17.60892130000002,,,,,,,,,,,17.596769199999926,17.60892130000002,0.0495386000002326,17.60892130000002,17.60892130000002,17.60892130000002,18.713774100000137,[-0.03388888888888889],[-0.07666666666666666],[1],[0],[0],[1.1159701999999925],"['target', 'target']",18.72328310000012,18.7292923,18.7292923,19.72667469999988,,,,,9.0,1.0,2026-02-04_09h11.21.582,visual_search,,2025.2.4,60.14006621426277,2026-02-04 09h11.21.676968 +0530,,,,,,,
,,,,,,,,,,,,9,Single,Lab,red,5.0,2.0,1.0,[0.06055555555555556],[0.02],[1],[0],[0],[1.147490899999866],"['target', 'target']",1.0,2.0,5.0,2.0,19.780899599999884,,,,,,,,,,,19.76505330000009,19.780899599999884,0.0510111999997207,19.780899599999884,19.780899599999884,19.780899599999884,20.913847599999823,[0.06055555555555556],[0.02],[1],[0],[0],[1.147490899999866],"['target', 'target']",20.92187009999998,20.92768949999981,20.92768949999981,21.912417099999857,21.962395300000026,21.962395300000026,,,9.0,1.0,2026-02-04_09h11.21.582,visual_search,,2025.2.4,60.14006621426277,2026-02-04 09h11.21.676968 +0530,,,,,,,
,,,,,,,,,,,,9,Single,Lab,white,6.0,0.0,2.0,[-0.10055555555555555],[-0.0005555555555555556],[1],[0],[0],[1.0966820999997253],"['target', 'target']",2.0,0.0,6.0,0.0,21.962395300000026,,,,,,,,,,,21.949856600000203,21.962395300000026,0.0357420000000274,21.962395300000026,21.962395300000026,21.962395300000026,23.047439399999803,[-0.10055555555555555],[-0.0005555555555555556],[1],[0],[0],[1.0966820999997253],"['target', 'target']",23.05504289999999,23.06050920000007,23.06050920000007,24.04502599999978,24.09207319999996,24.09207319999996,,,9.0,1.0,2026-02-04_09h11.21.582,visual_search,,2025.2.4,60.14006621426277,2026-02-04 09h11.21.676968 +0530,,,,,,,
,,,,,,,,,,,,9,Single,Lab,red,7.0,1.0,2.0,[-0.16055555555555556],[-0.17777777777777778],[1],[0],[0],[1.4680155000000923],"['target', 'target']",2.0,1.0,7.0,2.0,24.09207319999996,,,,,,,,,,,24.0808391999999,24.09207319999996,0.0331591000003754,24.09207319999996,24.09207319999996,24.09207319999996,25.549988400000075,[-0.16055555555555556],[-0.17777777777777778],[1],[0],[0],[1.4680155000000923],"['target', 'target']",25.56051750000006,25.56617020000021,25.56617020000021,26.562820900000133,,,,,9.0,1.0,2026-02-04_09h11.21.582,visual_search,,2025.2.4,60.14006621426277,2026-02-04 09h11.21.676968 +0530,,,,,,,
,,,,,,,,,,,,9,Single,Lab,white,8.0,2.0,2.0,[-0.018333333333333333],[0.03944444444444444],[1],[0],[0],[1.8234791999998379],"['target', 'target']",2.0,2.0,8.0,1.0,26.62365499999987,,,,,,,,,,,26.608555700000124,26.62365499999987,0.0583040000001346,26.62365499999987,26.62365499999987,26.62365499999987,28.433025700000144,[-0.018333333333333333],[0.03944444444444444],[1],[0],[0],[1.8234791999998379],"['target', 'target']",28.443459399999934,28.448871699999927,28.448871699999927,29.446660000000065,,,,,9.0,1.0,2026-02-04_09h11.21.582,visual_search,,2025.2.4,60.14006621426277,2026-02-04 09h11.21.676968 +0530,,,,,,,
,,,,,,,,,,,,9,Single,Lab,red,9.0,0.0,3.0,[-0.029444444444444443],[-0.16555555555555557],[1],[0],[0],[1.1839232000002085],"['target', 'target']",3.0,0.0,9.0,2.0,29.496946000000207,,,,,,,,,,,29.4847321000002,29.496946000000207,0.051445699999931,29.496946000000207,29.496946000000207,29.496946000000207,30.669605500000216,[-0.029444444444444443],[-0.16555555555555557],[1],[0],[0],[1.1839232000002085],"['target', 'target']",30.68063900000016,30.68718679999984,30.68718679999984,31.681056999999782,,,,,9.0,1.0,2026-02-04_09h11.21.582,visual_search,,2025.2.4,60.14006621426277,2026-02-04 09h11.21.676968 +0530,,,,,,,
,,,,,,,,,,,,9,Single,Lab,white,10.0,1.0,3.0,[-0.08333333333333333],[0.19166666666666668],[1],[0],[0],[1.4429653000001963],"['target', 'target']",3.0,1.0,10.0,0.0,31.73862259999987,,,,,,,,,,,31.72366060000013,31.73862259999987,0.0528267999998206,31.73862259999987,31.73862259999987,31.73862259999987,33.16739060000009,[-0.08333333333333333],[0.19166666666666668],[1],[0],[0],[1.4429653000001963],"['target', 'target']",33.177175199999965,33.18216840000014,33.18216840000014,34.16593220000004,34.21319570000014,34.21319570000014,,,9.0,1.0,2026-02-04_09h11.21.582,visual_search,,2025.2.4,60.14006621426277,2026-02-04 09h11.21.676968 +0530,,,,,,,
,,,,,,,,,,,,9,Single,Lab,white,11.0,2.0,3.0,[-0.008333333333333333],[-0.0077777777777777776],[1],[0],[0],[1.166715899999872],"['target', 'target']",3.0,2.0,11.0,1.0,34.21319570000014,,,,,,,,,,,34.20143850000022,34.21319570000014,0.0338131000003159,34.21319570000014,34.21319570000014,34.21319570000014,35.369788699999845,[-0.008333333333333333],[-0.0077777777777777776],[1],[0],[0],[1.166715899999872],"['target', 'target']",35.378583400000025,35.38330709999991,35.38330709999991,36.38203479999993,,,,,9.0,1.0,2026-02-04_09h11.21.582,visual_search,,2025.2.4,60.14006621426277,2026-02-04 09h11.21.676968 +0530,,,,,,,
,,,,,,,,,,,,9,Single,Lab,red,12.0,0.0,4.0,[-0.1688888888888889],[-0.22055555555555556],[1],[0],[0],[0.9824376000001394],"['target', 'target']",4.0,0.0,12.0,2.0,36.43345749999981,,,,,,,,,,,36.4213292999998,36.43345749999981,0.0512757999999848,36.43345749999981,36.43345749999981,36.43345749999981,37.40456089999998,[-0.1688888888888889],[-0.22055555555555556],[1],[0],[0],[0.9824376000001394],"['target', 'target']",37.414043799999945,37.42025130000002,37.42025130000002,38.416344899999785,,,,,9.0,1.0,2026-02-04_09h11.21.582,visual_search,,2025.2.4,60.14006621426277,2026-02-04 09h11.21.676968 +0530,,,,,,,
,,,,,,,,,,,,9,Single,Lab,white,13.0,1.0,4.0,[0.09444444444444444],[0.21388888888888888],[1],[0],[0],[1.5460990999999922],"['target', 'target']",4.0,1.0,13.0,1.0,38.467583600000125,,,,,,,,,,,38.45510490000015,38.467583600000125,0.0502893999996558,38.467583600000125,38.467583600000125,38.467583600000125,40.00200489999997,[0.09444444444444444],[0.21388888888888888],[1],[0],[0],[1.5460990999999922],"['target', 'target']",40.01141229999985,40.01820959999986,40.01820959999986,41.016972200000055,,,,,9.0,1.0,2026-02-04_09h11.21.582,visual_search,,2025.2.4,60.14006621426277,2026-02-04 09h11.21.676968 +0530,,,,,,,
,,,,,,,,,,,,9,Single,Lab,white,14.0,2.0,4.0,[0.14222222222222222],[0.05611111111111111],[1],[0],[0],[1.7097324000001208],"['target', 'target']",4.0,2.0,14.0,0.0,41.07259250000016,,,,,,,,,,,41.059812500000135,41.07259250000016,0.0575711000001319,41.07259250000016,41.07259250000016,41.07259250000016,42.77053089999981,[0.14222222222222222],[0.05611111111111111],[1],[0],[0],[1.7097324000001208],"['target', 'target']",42.77893210000002,42.78455249999979,42.78455249999979,43.76844660000006,43.784329499999785,43.784329499999785,,,9.0,1.0,2026-02-04_09h11.21.582,visual_search,,2025.2.4,60.14006621426277,2026-02-04 09h11.21.676968 +0530,,,,,,,
,,,,,,,,,,,,9,Single,Lab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.77354060000016,43.784329499999785,,,,,,,,,,,,,,,
Player_2,2026-02-06T19:07:17.250304,multipleTargets,1.0,60.0,True,100.0,100.0,0.0,1100.0,318.0,"(221.30,287.28);(246.86,262.85);(235.18,134.97);(221.13,402.01);(80.64,409.83);(52.06,407.35)",22,Multiple,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-06T19:07:28.176571,multipleTargets,2.0,140.0,True,100.0,100.0,0.0,994.0,327.0,"(190.46,175.50);(258.02,198.02);(284.93,46.17);(93.37,52.94);(45.68,145.17);(99.26,262.21);(54.06,317.15);(287.27,383.12)",22,Multiple,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-06T19:07:39.660127,multipleTargets,3.0,220.0,True,100.0,100.0,0.0,1359.0,675.0,"(87.99,79.36);(189.41,110.57);(139.65,248.64);(37.06,349.37);(78.27,452.60);(176.60,495.07);(289.90,469.31);(251.78,210.49)",22,Multiple,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-06T19:08:01.861972,multipleTargets,4.0,310.0,True,83.33,100.0,2.0,2032.0,1793.0,"(95.28,56.20);(263.36,257.37);(202.35,316.51);(208.18,534.53);(132.74,483.70);(50.76,392.69);(71.50,425.08);(151.84,260.06);(95.73,569.71);(208.48,506.26)",22,Multiple,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-06T19:08:17.623508,multipleTargets,5.0,400.0,True,100.0,100.0,0.0,1171.0,996.0,"(183.82,289.82);(257.25,269.01);(319.56,366.84);(199.48,43.76);(95.65,57.10);(255.22,294.87);(301.26,254.17);(47.02,555.40);(86.04,178.56)",22,Multiple,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-06T19:08:32.871252,multipleTargets,6.0,500.0,True,100.0,100.0,0.0,1180.0,998.0,"(116.85,98.45);(123.97,177.87);(189.28,126.14);(158.24,174.39);(124.45,183.17);(177.93,569.58);(92.63,475.87);(114.64,402.88);(79.92,530.84);(324.51,293.91)",22,Multiple,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-06T19:08:52.869865,multipleTargets,7.0,620.0,True,100.0,100.0,0.0,1300.0,1238.0,"(173.43,152.49);(191.97,13.55);(205.09,12.77);(221.92,58.61);(10.52,184.97);(17.85,326.17);(42.48,291.77);(24.95,556.35);(124.88,574.84);(76.80,603.19);(269.40,563.87);(226.65,514.75)",22,Multiple,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-06T19:09:18.043727,multipleTargets,8.0,715.0,True,90.91,100.0,1.0,1600.0,1978.0,"(135.06,189.05);(137.05,170.60);(279.10,20.68);(41.96,274.11);(147.93,340.75);(298.75,620.10);(222.55,109.39);(73.15,59.87);(186.61,206.80);(180.09,517.02)",22,Multiple,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-06T19:09:34.113231,multipleTargets,9.0,835.0,True,100.0,100.0,0.0,1915.0,822.0,"(146.67,132.54);(172.02,303.79);(157.76,247.33);(312.66,78.36);(87.86,323.15);(3.05,477.25);(200.69,189.61);(222.67,393.39);(254.54,392.99);(264.54,419.65);(223.06,387.24);(168.16,521.69)",22,Multiple,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-06T19:10:03.368054,multipleTargets,10.0,950.0,False,93.33,85.71,1.0,2971.0,1786.0,"(119.52,111.46);(123.61,166.72);(65.12,624.49);(238.66,465.76);(103.71,370.14);(26.12,402.43);(170.20,404.22);(176.70,253.38);(170.86,180.23);(95.54,157.13);(133.40,544.19);(73.23,152.52)",22,Multiple,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-06T19:10:35.027512,multipleTargets,10.0,115.0,False,82.35,92.86,3.0,1588.0,1630.0,"(168.84,25.43);(191.67,2.47);(222.47,205.17);(177.10,200.73);(182.62,398.11);(59.20,371.57);(131.12,351.28);(305.36,485.33);(293.45,436.12);(256.45,363.57);(300.51,228.65);(308.99,202.13);(275.86,246.55)",22,Multiple,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-06T19:11:02.430644,multipleTargets,10.0,130.0,True,87.5,100.0,2.0,1166.0,1609.0,"(178.86,176.87);(148.85,196.82);(89.16,401.84);(42.65,494.33);(308.29,501.46);(132.26,394.59);(85.54,234.89);(179.15,68.86);(324.71,47.82);(178.77,72.02);(176.89,98.64);(185.89,315.21);(96.91,307.50);(157.88,33.19)",22,Multiple,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-06T19:11:27.230695,multipleTargets,11.0,270.0,True,100.0,100.0,0.0,1334.0,1444.0,"(132.55,11.83);(86.43,113.03);(321.47,10.40);(157.00,65.26);(259.90,165.05);(309.93,162.72);(251.45,87.80);(85.82,159.50);(100.19,603.64);(150.05,557.80);(10.22,484.70);(44.11,518.48);(111.20,187.74);(127.33,68.08)",22,Multiple,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-06T19:12:01.302988,multipleTargets,12.0,405.0,True,83.33,100.0,3.0,1280.0,1895.0,"(181.67,98.26);(263.64,204.07);(276.64,403.89);(207.16,547.76);(135.36,513.40);(236.74,495.42);(261.11,584.90);(151.14,549.14);(32.00,607.47);(43.11,66.24);(223.33,233.12);(56.54,283.61);(143.56,456.73);(140.57,419.26);(218.70,248.05)",22,Multiple,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-06T19:12:26.588649,multipleTargets,11.0,540.0,True,93.33,100.0,1.0,1438.0,1353.0,"(179.54,11.94);(135.25,32.56);(264.09,220.97);(297.93,221.41);(280.92,321.43);(280.92,557.71);(105.98,542.80);(65.91,483.54);(242.69,541.36);(249.33,625.26);(85.38,97.12);(102.24,102.02);(284.55,352.57);(293.14,295.82)",22,Multiple,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-06T19:12:52.404750,multipleTargets,12.0,690.0,True,100.0,100.0,0.0,1314.0,1524.0,"(105.30,172.91);(79.43,131.63);(233.41,77.07);(175.01,222.23);(158.39,136.47);(71.97,219.72);(227.05,318.38);(270.46,338.26);(208.93,500.21);(126.66,496.57);(258.40,461.00);(324.57,418.52);(113.16,576.02);(185.75,444.44);(318.30,468.58)",22,Multiple,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-06T19:13:16.877455,multipleTargets,13.0,805.0,True,73.68,100.0,5.0,1128.0,1461.0,"(200.36,175.44);(122.92,25.39);(6.68,122.19);(75.46,154.75);(157.06,3.67);(59.33,546.65);(10.75,361.79);(48.14,372.97);(88.15,528.89);(171.80,248.46);(290.33,118.42);(142.55,284.82);(284.61,369.14);(110.91,503.85)",22,Multiple,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-06T19:13:39.786485,multipleTargets,12.0,955.0,True,100.0,100.0,0.0,1181.0,1228.0,"(207.39,182.87);(192.85,110.69);(286.25,200.97);(180.81,105.50);(175.59,28.32);(130.62,9.17);(33.87,36.00);(191.70,554.74);(157.63,517.59);(309.74,376.17);(182.38,358.12);(273.76,341.02);(290.76,427.94);(233.66,563.71);(290.01,86.70)",22,Multiple,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-06T19:14:07.133614,multipleTargets,13.0,1095.0,True,100.0,100.0,0.0,1811.0,1589.0,"(130.81,4.31);(74.26,12.23);(46.73,32.31);(100.34,418.06);(112.32,452.12);(238.93,520.48);(214.16,446.78);(94.83,136.01);(115.25,31.27);(58.27,46.26);(10.55,8.00);(241.87,215.70);(227.47,120.25);(239.54,66.60)",22,Multiple,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-06T19:14:35.496708,multipleTargets,14.0,1240.0,False,94.12,93.75,1.0,1753.0,1414.0,"(93.40,7.99);(4.60,65.06);(150.73,10.80);(291.47,12.10);(236.10,133.03);(238.27,93.11);(62.39,166.52);(22.91,58.88);(177.89,15.30);(300.41,58.84);(61.14,66.74);(72.94,319.05);(219.99,615.66);(196.13,591.90);(267.54,384.44)",22,Multiple,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-06T19:18:32.131507,multipleTargets,1.0,50.0,True,75.0,100.0,2.0,6742.0,1058.0,"(139.98,248.81);(284.92,196.27);(239.19,319.79);(292.93,445.36);(81.13,528.18);(141.68,577.01)",23,Multiple,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-06T19:18:45.109042,multipleTargets,2.0,130.0,True,100.0,100.0,0.0,1067.0,396.0,"(253.97,152.61);(293.30,151.95);(65.83,105.33);(91.16,290.27);(197.82,346.73);(156.26,485.38);(187.10,578.39);(215.77,580.80)",23,Multiple,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-06T19:19:06.872621,multipleTargets,3.0,210.0,True,100.0,100.0,0.0,1554.0,409.0,"(46.32,224.94);(195.60,228.59);(182.45,391.08);(79.78,414.18);(160.35,501.23);(136.23,556.09);(291.87,575.41);(264.62,360.06)",23,Multiple,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-06T19:19:29.669016,multipleTargets,4.0,310.0,True,100.0,100.0,0.0,1706.0,1142.0,"(164.54,150.46);(37.93,136.25);(120.95,478.64);(156.49,363.52);(178.71,391.57);(161.11,356.56);(290.15,469.91);(3.20,291.11);(208.82,525.46);(284.57,268.46)",23,Multiple,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-06T19:20:02.333698,multipleTargets,5.0,400.0,True,100.0,100.0,0.0,1651.0,811.0,"(170.13,327.73);(169.28,392.85);(59.81,288.72);(204.02,332.18);(299.63,239.14);(174.93,193.47);(32.17,206.57);(153.87,239.04);(300.74,485.60)",23,Multiple,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-06T19:20:22.756697,multipleTargets,6.0,500.0,True,100.0,100.0,0.0,1243.0,811.0,"(209.05,276.50);(142.56,259.07);(170.71,258.15);(185.87,231.00);(229.13,321.39);(163.33,46.39);(316.74,14.07);(65.12,184.94);(189.21,277.52);(215.12,207.97)",23,Multiple,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-06T19:20:49.984858,multipleTargets,7.0,610.0,True,85.71,100.0,2.0,1320.0,1363.0,"(202.61,283.79);(160.94,193.40);(313.04,236.85);(153.03,420.28);(42.67,318.82);(44.14,397.90);(117.78,438.21);(252.00,449.10);(311.96,530.72);(128.56,289.66);(152.66,130.51);(98.99,168.26)",23,Multiple,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-06T19:21:13.337814,multipleTargets,8.0,710.0,True,100.0,100.0,0.0,1681.0,1187.0,"(89.59,276.43);(19.52,9.66);(148.53,83.62);(229.44,48.03);(291.30,174.82);(301.31,247.23);(105.63,173.30);(194.93,456.72);(252.48,387.10);(59.25,480.39)",23,Multiple,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-06T19:21:32.521001,multipleTargets,9.0,830.0,True,100.0,100.0,0.0,1197.0,985.0,"(177.91,248.22);(129.02,283.23);(159.60,225.30);(100.31,363.73);(107.97,300.29);(156.15,623.31);(229.71,476.96);(242.02,565.02);(79.65,334.63);(285.30,245.67);(87.90,235.64);(289.86,129.93)",23,Multiple,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-06T19:22:05.240064,multipleTargets,10.0,960.0,False,100.0,92.86,0.0,2570.0,1184.0,"(146.01,180.23);(144.94,119.43);(62.60,143.32);(5.82,70.82);(47.49,3.51);(64.13,109.27);(181.17,178.79);(79.17,126.08);(120.23,312.84);(80.65,399.39);(66.37,428.17);(61.02,363.76);(28.28,598.90)",23,Multiple,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-06T19:22:41.354168,multipleTargets,10.0,120.0,False,100.0,85.71,0.0,1707.0,1867.0,"(47.31,177.60);(133.06,10.65);(44.93,76.61);(15.54,222.96);(163.83,450.25);(75.46,465.46);(175.98,269.90);(261.06,40.98);(143.51,137.66);(4.78,151.26);(140.57,266.42);(223.79,369.09)",23,Multiple,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-06T19:23:15.755560,multipleTargets,10.0,130.0,True,87.5,100.0,2.0,1195.0,1796.0,"(218.18,239.22);(176.42,121.55);(68.57,148.44);(44.28,91.51);(316.43,51.56);(304.75,176.14);(295.79,224.53);(248.07,151.78);(84.81,257.38);(286.84,554.72);(168.84,326.93);(140.39,417.83);(5.39,263.06);(190.05,159.07)",23,Multiple,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-06T19:27:00.617262,multipleTargets,1.0,60.0,True,100.0,100.0,0.0,11918.0,552.0,"(163.56,290.45);(60.58,397.40);(94.13,511.73);(247.44,442.65);(268.11,497.52);(185.81,582.35)",24,Multiple,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player_2,2026-02-06T19:27:26.490010,multipleTargets,2.0,140.0,True,100.0,100.0,0.0,1584.0,415.0,"(32.18,85.32);(76.49,143.56);(134.34,317.70);(42.84,373.56);(33.15,466.35);(189.28,414.06);(247.50,470.60);(210.18,513.91)",24,Multiple,Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
